20
814 826
225 147 -896
570 301 543
543 675 -87
153 325 -580
280 406 -673
76 790 808
192 751 -343
70 270 -159
371 629 814
528 437 -759
795 518 151
41 555 404
439 229 306
164 694 333
117 356 153
721 289 -611
598 805 -996
763 634 274
358 117 185
396 4 -846
641 618 -324
123 627 499
319 753 27
393 139 568
373 310 -298
468 725 545
478 216 -723
469 518 603
576 367 326
583 384 -245
255 496 888
12 332 215
679 774 828
657 543 -98
666 587 -658
653 581 393
131 162 647
102 6 -918
75 548 127
30 570 -931
668 716 535
262 138 539
290 394 714
555 612 -324
265 535 436
284 89 -553
535 424 -306
672 632 750
200 130 -450
699 324 10
252 24 391
318 535 294
456 692 968
99 121 612
126 327 -754
300 725 -349
798 721 -492
600 772 174
718 147 404
746 460 -565
60 19 84
111 460 -311
723 749 790
64 605 -608
336 738 960
697 88 -188
175 461 -526
774 222 946
270 605 -572
610 153 511
347 357 779
61 518 -377
482 213 95
22 524 -871
711 578 415
86 220 365
226 546 -755
485 419 787
327 735 646
397 439 -455
481 597 712
741 519 -651
504 258 -656
740 625 -916
491 493 -699
97 511 -173
563 617 258
807 277 -69
370 690 -269
318 271 250
275 35 156
714 677 -16
349 536 -698
124 60 625
479 204 -852
517 265 203
500 27 5
741 267 850
182 532 -301
283 272 -226
721 284 837
682 804 716
447 762 410
766 215 -657
40 33 -334
221 628 -118
458 41 -471
391 626 -901
45 491 208
191 288 -707
795 479 78
548 599 -10
618 651 210
344 753 -308
26 487 851
564 424 682
199 770 -918
464 516 939
515 397 -507
689 754 -451
505 526 -256
3 676 949
279 195 306
656 496 -278
199 768 -825
695 458 881
177 546 182
506 763 704
80 160 361
200 440 540
528 472 953
137 377 765
180 260 215
456 535 -796
45 521 -81
675 165 -317
674 340 638
57 82 -667
209 41 -931
728 594 -718
483 661 -135
343 74 -327
791 285 583
52 388 676
381 581 -970
753 649 671
771 492 640
702 197 842
55 437 -970
681 668 534
439 284 365
408 341 805
83 173 -619
638 67 389
461 146 -941
633 322 -161
662 16 686
32 746 -49
28 221 604
226 716 -57
748 342 966
434 312 110
475 606 33
136 635 607
14 548 308
385 210 483
685 107 -858
388 52 -619
694 670 619
149 555 128
457 539 -243
385 646 220
596 193 -544
784 317 -312
93 89 -554
225 777 -841
565 185 496
134 593 -232
167 608 988
339 33 40
236 576 -675
17 109 557
37 706 279
609 543 -267
354 698 161
472 70 668
624 576 -921
453 616 -167
209 359 983
646 246 261
101 121 453
578 171 50
506 255 341
572 660 -468
323 372 444
56 598 -550
191 402 -253
660 276 -334
491 210 -2
71 807 -724
520 67 990
137 102 503
486 55 417
389 78 -179
183 288 -510
441 230 -31
209 95 -471
284 453 112
137 540 264
774 463 256
501 619 704
789 4 544
526 291 281
160 461 724
34 525 341
119 22 -466
281 367 689
541 667 -923
802 88 41
672 96 352
546 284 -462
76 161 973
736 209 -784
764 387 401
363 77 343
769 43 -778
172 385 811
537 148 824
180 461 -403
245 288 437
426 383 354
501 171 -851
441 565 -243
780 426 154
248 114 428
28 316 731
558 46 -715
461 144 955
574 567 85
379 65 822
104 261 124
446 789 -848
723 87 -623
730 652 27
32 575 -680
229 687 754
737 577 442
84 629 314
176 75 -835
688 195 782
743 96 -841
243 359 -100
143 425 -25
532 259 965
273 34 934
99 102 94
525 59 -875
116 577 809
325 695 27
778 369 -877
131 669 171
606 183 403
209 715 -895
675 792 909
315 287 326
255 554 -481
692 96 -20
224 532 -899
146 417 483
669 45 -235
215 753 185
12 291 313
807 327 -979
230 793 216
256 694 -971
540 143 -684
618 485 610
173 58 -575
206 134 -118
160 426 687
559 667 -223
726 85 231
683 770 -932
594 87 -936
533 73 92
390 632 -898
82 574 859
704 70 310
339 683 672
807 114 -711
802 603 40
628 564 -164
142 515 440
610 541 989
706 366 671
403 705 527
346 4 70
251 175 699
359 231 492
321 364 880
271 78 -305
486 702 -147
393 91 130
460 409 -196
790 637 442
445 208 533
418 111 -926
628 4 326
294 583 684
135 784 587
760 118 256
744 373 437
25 302 -120
395 205 -831
494 305 -832
158 514 -744
316 533 -924
287 774 -842
669 252 -547
287 686 -985
377 179 763
799 516 -46
393 218 -113
146 256 -989
376 410 474
218 357 -816
400 599 31
690 159 924
33 523 -473
81 657 367
155 690 42
37 267 -72
226 138 -309
338 225 -895
104 311 -688
539 354 -249
65 552 938
126 310 -812
257 749 -839
420 340 -249
184 342 51
227 607 -780
488 247 385
352 75 60
684 102 780
44 585 983
647 307 722
677 590 -710
392 630 562
688 320 665
148 182 -652
512 306 997
682 669 -288
299 422 49
683 599 710
575 218 -52
262 38 -638
20 52 -216
296 750 931
521 29 675
578 780 -641
824 915
340 650 -545
798 199 739
797 366 526
734 682 -554
38 39 -220
324 436 -880
59 93 -687
559 188 424
459 156 -98
357 734 -640
318 717 481
430 538 -155
10 475 592
317 524 59
232 445 198
692 471 -636
605 318 -549
397 746 -458
524 81 -395
698 119 64
482 220 434
145 798 -6
36 693 -138
575 45 -980
672 553 -576
23 319 479
315 331 212
262 268 -193
130 713 62
366 212 -390
83 519 536
370 69 686
625 496 961
338 743 -140
152 253 -698
421 326 705
87 694 -6
178 332 -505
722 765 -214
79 195 289
319 792 -489
482 508 -872
230 538 256
230 811 277
651 190 -267
816 77 -354
39 82 886
246 83 542
12 211 26
210 125 456
600 617 -337
706 260 269
297 455 208
182 537 -952
667 564 756
502 704 498
417 531 542
792 214 -331
500 31 -129
322 225 -348
654 282 -303
41 649 295
208 751 -628
64 753 -635
51 748 314
497 252 -274
379 356 -248
156 263 -337
578 206 -658
585 534 635
470 493 -637
68 774 446
153 560 884
590 50 -773
175 812 99
425 158 -146
373 381 265
82 560 650
714 10 37
144 74 -814
202 273 793
300 587 -462
442 321 340
416 449 -366
378 416 914
155 758 656
275 752 188
780 748 947
268 169 -363
483 95 -661
69 454 68
715 208 -214
705 754 -97
693 567 913
721 276 -958
713 362 905
35 179 245
723 516 -564
211 227 -201
141 435 -858
1 652 829
222 19 -288
586 756 478
672 742 -495
455 483 -18
315 615 71
195 96 -637
639 551 -9
415 31 -812
542 699 -874
398 343 -336
440 35 494
790 333 -251
671 24 -589
266 367 174
314 364 -636
72 165 816
198 775 -953
165 762 -187
403 87 674
822 764 89
8 29 -65
370 19 -474
13 200 976
666 160 -198
200 75 -419
464 483 687
24 292 -270
124 567 645
621 460 324
89 167 843
569 109 223
42 541 -605
53 555 363
128 604 164
157 716 -205
717 817 936
648 219 -256
816 236 -942
83 304 932
782 226 468
752 6 424
312 32 -196
631 819 -948
133 35 702
95 713 -865
379 231 -271
325 83 -577
405 660 184
222 595 321
528 643 -862
164 439 -95
70 339 46
609 155 516
507 243 0
234 536 -163
382 603 182
440 666 460
331 407 402
51 267 612
313 112 598
49 190 -842
371 10 349
269 803 565
269 550 -284
715 69 871
578 485 -167
760 790 -705
733 210 -643
37 775 -133
50 371 85
226 336 -614
122 624 623
638 269 -209
430 492 -283
559 391 -130
274 347 -160
522 346 537
270 751 805
510 475 -856
522 696 -102
283 509 -458
396 622 -979
451 378 -469
701 820 821
134 815 -622
705 58 -348
711 808 -714
517 508 851
166 692 -694
806 296 -465
378 5 439
517 364 850
823 53 -493
286 482 621
680 310 229
302 729 -915
339 390 -262
767 212 -667
673 177 -822
473 379 -945
759 507 -187
693 584 -987
645 376 49
731 139 -975
241 472 -91
573 750 -386
462 276 239
544 633 884
752 348 -566
9 49 4
497 646 149
180 291 -148
378 798 -446
688 462 456
56 793 236
127 317 -916
101 723 570
712 201 -376
773 548 -921
799 405 796
469 326 -614
289 331 -471
819 650 -313
113 192 -191
442 331 844
316 263 -747
253 50 594
248 533 -825
800 310 -14
328 768 -193
551 249 862
377 191 -679
517 274 -163
136 688 792
645 720 206
155 455 593
611 557 96
143 233 601
465 62 -28
632 243 -900
445 673 -591
793 738 -287
117 695 631
518 479 107
567 82 184
483 332 -521
99 253 795
271 74 -869
626 349 737
146 563 -95
642 628 -784
477 135 -464
551 679 119
470 557 323
116 655 958
201 431 43
55 777 548
166 436 851
615 40 353
144 234 -270
411 367 479
20 497 -571
224 440 -492
40 412 -355
202 133 315
260 330 664
617 618 539
622 86 501
93 63 -892
120 155 -573
479 683 522
306 735 -385
595 506 417
350 351 101
370 120 -891
801 225 -747
671 98 901
818 56 -252
483 522 -626
51 525 960
358 217 128
376 300 -447
385 57 193
30 782 -167
8 814 -120
26 51 152
316 695 57
524 636 -955
107 22 -944
808 57 992
328 32 -976
180 34 -874
536 202 623
627 218 -414
264 44 -748
606 340 -978
451 67 -525
337 317 764
681 793 311
65 391 -801
708 601 118
374 141 -979
803 224 -6
810 647 980
801 124 493
731 386 -29
52 533 -441
427 601 323
649 493 -255
242 652 162
386 223 698
469 188 -811
590 187 -130
305 568 182
110 387 -501
376 316 -295
294 214 -814
681 71 902
10 145 -772
87 81 74
102 821 518
608 318 -498
342 441 694
732 480 -935
608 723 69
587 694 -387
441 347 -392
31 366 732
159 611 328
370 410 -610
358 326 -306
119 31 -82
278 220 885
778 396 -27
83 367 -761
805 560 551
508 496 -396
451 410 204
605 327 -937
235 774 -626
71 766 510
232 562 -101
524 634 -723
496 310 -750
118 795 -346
39 677 -998
215 747 176
82 50 -254
610 800 -701
106 482 409
530 528 495
207 157 -562
350 761 756
470 440 868
595 82 899
303 323 414
317 99 -90
52 400 -777
545 172 573
270 73 184
342 547 104
330 569 -935
64 339 287
11 789 -150
170 729 -568
742 431 -769
52 640 -419
82 442 -586
466 285 686
757 787 -624
282 612 62
66 264 19
189 525 -204
327 222 -368
70 64 -178
580 713 -654
347 716 88
701 317 -744
78 340 -941
724 56 542
448 244 449
710 708 141
257 367 148
782 606 181
541 290 947
681 455 -632
507 326 413
435 50 68
512 414 826
754 170 -178
276 210 631
729 325 693
328 105 -609
287 224 -488
784 79 -331
163 495 52
781 339 -489
652 301 265
243 738 616
808 397 -35
640 535 -456
28 296 592
162 598 -299
84 219 199
280 563 -148
73 564 -856
523 634 -689
257 364 -542
292 531 413
683 361 365
703 436 -745
430 624 -83
64 347 -466
433 102 -891
174 442 -739
657 265 226
6 248 -516
639 462 206
400 450 -276
309 36 101
814 558 -290
526 586 964
400 260 -479
544 779 380
642 633 905
759 539 -964
345 98 -160
203 278 -654
274 366 837
444 239 -289
668 335 -887
125 821 192
529 131 327
430 255 521
1 40 51
780 824 651
359 720 -77
673 408 -592
784 511 547
795 542 -987
787 501 171
653 440 114
613 824 -731
590 430 -727
701 238 533
291 741 -289
633 806 -915
399 585 547
473 450 191
736 632 116
297 632 -950
317 87 -373
148 673 -516
132 347 -735
12 439 778
68 223 -64
92 172 -305
66 456 -254
754 612 -198
387 282 -144
468 272 -581
487 205 -624
407 204 -485
246 734 403
566 486 924
203 34 -602
91 318 -885
788 762 434
716 824 421
799 310 837
229 773 -515
302 198 -224
732 522 710
662 51 103
766 786 -441
218 696 -433
640 804 834
499 487 -334
783 777 -434
393 397 -447
34 528 -5
432 489 795
493 640 615
122 541 804
439 442 315
40 391 722
339 464 -574
38 567 -37
142 132 -213
210 526 -342
381 313 -311
689 576 -94
692 691 121
792 187 455
22 9 411
291 475 -222
479 72 -253
50 614 -658
120 131 613
306 477 846
665 7 -967
499 1 -224
357 137 -284
462 362 -344
485 202 -983
40 746 498
155 367 426
301 84 -566
692 658 -585
281 389 -484
356 387 296
19 382 669
396 390 -792
7 598 -43
385 813 -173
33 238 256
79 769 833
688 431 -854
78 542 840
715 635 0
373 315 -236
141 761 -861
444 127 834
800 385 -957
499 356 -515
565 730 -369
544 604 788
388 30 -507
55 148 -58
296 532 -552
399 316 -683
168 459 -429
252 511 722
423 500 -403
673 701 156
330 348 -381
291 520 377
86 446 -557
587 818 -418
705 47 840
295 143 790
485 804 -971
581 425 -696
427 466 -890
52 290 -693
813 748 410
190 79 -342
411 448 133
819 309 -205
54 605 -255
96 637 -358
613 271 -558
334 197 565
160 569 122
114 465 207
341 721 -986
146 353 -253
573 377 -767
713 314 -258
382 441 -986
58 61 11
155 25 656
698 6 978
799 785 554
15 341 513
17 802 868
125 440 -507
436 610 271
154 372 -174
32 692 -711
429 609 -403
1 675 473
734 218 50
721 731 430
612 653 231
575 508 -930
145 363 999
456 260 993
310 34 265
264 601 -204
576 545 327
659 646 981
64 602 848
282 6 -131
462 682 926
769 337 -578
188 225 534
803 440 -578
108 417 231
86 231 443
430 209 -111
3 99 -883
217 640 456
261 81 -931
785 479 -500
167 755 584
237 529 -785
376 719 -233
370 802 267
777 165 -21
508 281 120
490 297 196
821 260 371
223 330 192
12 293 142
648 453 -650
234 573 -988
450 813 401
441 702 175
151 186 550
801 195 -589
295 86 -248
182 768 195
422 38 -853
235 17 -231
16 763 526
256 490 -798
31 731 -973
250 716 577
135 605 -96
218 504 -277
231 420 -907
472 362 -384
613 799 -293
478 531 -758
635 271 -751
16 469 -622
27 807 -1000
451 161 -308
651 575 -33
376 726 74
313 72 -319
369 752 162
406 131 -83
534 787 516
147 651 570
718 8 127
252 552 315
15 402 -71
262 88 -283
48 815 58
34 248 -652
207 100 -719
210 240 -266
810 762 -259
764 705 -184
166 341 -11
222 100 -857
48 224 -704
526 769 757
161 559 -641
66 42 450
448 281 836
206 313 164
306 186 800
317 413 -853
139 341 506
789 311 -222
90 204 -595
439 287 -140
728 32 516
240 256 510
68 642 85
391 275 570
132 51 488
802 640 -143
40 163 -626
401 793 984
447 119 -181
341 419 -318
569 377 438
163 691 -281
350 12 192
107 552 -421
56 683 32
357 502 -121
698 578 544
176 148 -473
592 667 -286
128 617 909
197 419 -649
473 733 -707
495 371 -518
312 313 -751
807 426 -233
696 205 3
519 297 -434
386 289 -646
631 224 465
42 144 752
537 653 266
20 571 -790
264 244 623
254 746 -179
417 687 658
486 190 444
416 118 -607
636 585 -992
730 748 754
205 319 269
325 686 657
53 563 883
546 778 404
720 682 607
442 515 -809
67 280 -944
705 620 -203
349 739 118
263 166 -272
564 259 214
600 49 -498
383 118 -788
534 147 176
433 791 880
321 152 228
413 335 4
743 795 151
512 718 914
449 622 -648
794 575 144
461 575 -903
164 645 264
126 148 728
33 107 331
406 152 851
530 732 -751
9 129 644
600 198 429
239 402 -563
428 120 -406
285 615 679
43 660 -421
789 151 711
258 419 592
260 681 -625
283 702 -109
186 402 -235
655 447 -573
811 716 440
764 505 -521
568 437 -158
309 134 237
173 135 147
579 567 -752
99 736 322
385 770 833
726 259 845
768 483 758
448 609 297
213 769 -67
536 812 470
447 238 664
378 440 -115
388 141 -641
500 4 -575
55 320 -835
258 760 -355
713 465 488
821 543 744
763 317 -195
489 730 -588
669 550 -894
211 801 -951
420 228 -68
384 761 -928
597 797 109
800 267 -375
786 683 -220
766 525 -384
543 295 573
37 43 -799
488 711 553
640 782 -447
587 408 -526
601 451 496
549 773 253
442 479 612
266 608 302
371 347 -525
425 76 305
144 219 415
793 237 -460
200 443 605
528 622 -704
655 556 356
358 276 869
749 624 419
317 658 -889
322 727 888
732 415 540
664 310 -112
86 405 -318
665 755 758
748 154 -685
425 513 766
132 444 -326
637 407 -157
95 326 -592
521 264 299
64 406 -126
314 296 448
236 41 -81
395 274 -712
375 116 177
603 650 337
159 314 -860
550 397 526
523 608 -770
485 548 -176
328 443 -781
661 150 -128
387 676 -265
758 684 -641
123 263 38
571 69 -733
700 304 350
491 439 -897
106 664 655
250 221 -486
680 614 -741
183 142 199
408 12 -511
601 494 -563
226 683 -830
341 413 -128
690 387 784
773 439 894
437 53 -821
172 37 688
739 192 966
801 461 -982
242 456 59
366 90 -654
130 319 995
416 738 518
44 97 -420
361 768 -359
262 544 -564
520 515 -988
370 665 -853
823 143 805
509 502 -618
67 736 397
563 741 247
810 659 614
285 594 -500
474 413 477
748 284 -31
154 373 -697
364 42 -583
677 489 -26
792 298 529
362 269 895
449 250 -596
47 85 -356
462 177 404
477 662 -614
668 164 -9
637 300 988
516 746 487
268 592 -134
112 689 672
279 307 -149
266 48 -994
236 52 -907
682 442 -341
681 73 -338
80 721 966
183 795 745
502 232 43
184 707 707
491 505 -300
725 224 -988
269 102 -447
211 347 393
18 442 -138
524 808 -161
222 639 655
421 447 381
12 20 463
794 624 739
63 500 219
543 537 226
258 750 447
155 687 -85
119 332 876
200 203 230
441 265 -614
155 543 -429
680 359 537
699 321 457
370 307 747
219 729 954
114 196 -363
789 288 773
548 129 975
386 662 -22
636 664 453
512 506 738
8 219 -317
92 276 87
227 117 436
743 187 665
508 426 214
194 637 -643
351 430 117
578 320 -487
661 468 409
756 359 28
674 692 -1000
189 93 110
372 544 494
203 547 925
324 671 145
810 986
257 784 -952
22 701 -648
255 228 460
438 130 244
132 14 -525
760 354 -999
388 663 -776
225 697 342
784 655 -573
220 663 683
610 588 304
522 34 603
662 330 -81
376 569 -242
75 800 917
270 162 388
33 16 666
729 505 -475
353 480 -877
21 446 11
657 53 688
295 257 -71
423 50 -105
732 679 -915
413 123 -83
541 540 231
541 167 -988
42 393 -305
135 355 -405
246 72 -315
93 451 798
735 142 851
389 69 497
332 751 -59
249 528 732
693 638 -959
595 349 204
171 565 840
240 703 -766
614 624 217
359 444 160
237 89 -277
447 766 -49
805 117 -355
746 273 -150
484 736 89
608 462 -205
118 57 -575
512 806 765
227 177 527
209 444 993
36 18 624
161 474 521
362 262 446
527 73 -477
648 225 -885
360 568 -22
505 176 775
310 522 845
687 774 176
258 691 455
286 68 180
110 167 -686
476 573 -106
398 798 443
9 154 533
19 555 976
384 805 859
234 261 583
337 655 -464
632 465 -616
513 775 -908
214 332 -994
576 305 636
65 274 682
809 413 653
36 471 -290
167 271 -30
517 448 -242
575 476 359
600 167 992
140 721 -4
483 565 983
766 259 -919
716 389 -243
413 178 637
635 508 -498
206 224 940
412 634 544
86 104 243
595 191 494
172 211 15
689 614 548
789 445 -796
423 68 -923
568 697 -126
578 249 -58
314 507 329
356 279 750
289 451 150
410 226 498
247 204 -810
807 443 23
311 593 274
706 236 289
42 36 710
778 561 264
517 553 -616
159 668 -407
140 74 858
380 640 -778
148 372 141
753 316 819
784 729 -614
326 574 -53
503 424 347
10 273 -245
389 96 760
525 548 -257
772 139 13
396 737 -348
26 403 863
650 116 -285
297 71 -247
728 132 -195
200 711 117
619 679 -729
396 482 85
637 573 -786
96 72 946
680 321 404
551 333 -972
785 466 746
395 305 560
147 809 -300
309 400 -900
23 530 -840
34 352 262
247 709 -962
742 480 809
776 170 7
509 56 535
273 237 -177
495 98 -200
79 99 -303
509 782 -37
105 753 -201
46 116 -704
493 720 -242
186 631 245
355 569 45
807 475 61
9 773 506
613 573 -974
389 105 0
386 318 539
805 112 -577
194 655 -592
38 141 337
761 623 -742
690 440 -710
775 388 42
427 581 859
341 114 -358
493 226 313
668 730 658
582 138 924
25 286 945
251 757 77
282 100 -772
663 243 905
126 528 682
134 178 101
707 781 -735
19 145 71
724 380 520
755 266 -836
523 712 488
567 441 -639
42 105 -375
776 550 528
102 130 -479
27 230 -156
670 796 299
522 547 276
557 103 -957
262 728 971
510 798 -759
663 657 -94
475 179 174
371 191 286
735 599 -432
275 514 -374
359 476 -448
524 56 -437
78 576 -603
368 23 149
129 633 6
153 428 288
547 29 146
191 491 549
434 717 -259
505 557 171
499 775 -569
91 476 -34
736 116 517
758 361 -282
584 639 -990
423 147 -146
23 693 73
105 701 645
193 464 -543
142 136 -673
274 576 38
207 749 -811
253 80 -308
583 194 -858
72 650 886
377 355 -135
88 748 790
460 738 127
324 718 295
413 489 -506
666 91 792
327 672 38
398 492 -897
376 234 236
425 798 -779
313 22 -958
146 365 655
207 596 -974
305 753 -808
177 85 865
92 603 -329
780 256 -511
4 504 -614
345 214 171
325 671 -324
193 579 295
319 195 -422
392 144 -450
751 768 -924
465 249 -491
551 105 -975
441 12 9
606 790 -835
444 39 -993
260 658 -218
313 221 -601
406 771 729
678 769 684
442 420 552
649 349 -202
536 215 -284
466 392 -425
249 77 197
86 413 -648
210 806 907
464 767 499
705 692 871
582 108 -577
94 511 -861
705 23 765
650 778 -922
751 693 -764
278 210 -114
18 708 135
617 334 -748
497 502 947
785 413 851
36 32 220
113 768 -54
197 100 59
431 790 -739
609 315 -895
