18
965 1964
116 523 729
867 240 860
860 680 794
783 512 101
642 156 823
814 365 606
344 665 735
472 169 94
412 592 846
378 108 123
284 376 893
790 139 710
564 132 568
622 441 335
696 253 301
765 672 870
232 332 502
501 462 570
65 730 726
396 101 961
480 406 808
70 486 385
248 335 145
468 717 40
624 619 42
311 854 419
836 316 247
382 484 708
48 456 807
892 118 75
166 88 739
352 75 295
674 826 921
77 333 903
68 530 938
144 797 704
154 854 67
555 551 754
573 274 357
573 357 890
759 684 710
825 730 479
851 438 520
890 175 128
100 480 768
493 591 324
890 52 467
245 91 252
472 176 135
40 204 452
541 789 157
834 308 737
676 842 242
152 327 32
629 311 717
510 858 894
284 78 749
517 781 294
601 410 654
515 544 189
766 160 216
520 672 630
373 886 643
657 411 610
128 186 442
263 479 480
530 606 697
79 344 257
335 482 869
245 238 402
220 422 952
75 696 351
41 379 401
773 315 398
55 274 55
229 62 168
308 819 504
617 476 179
281 788 674
21 883 226
566 490 384
690 866 909
73 363 183
850 580 462
254 7 977
875 673 452
425 701 332
321 661 773
704 642 335
810 348 125
679 226 93
661 306 528
701 573 714
360 95 892
39 891 626
461 157 975
610 190 325
16 749 853
232 117 572
465 529 422
118 875 550
769 118 151
162 821 195
521 509 311
573 464 261
213 397 219
722 808 482
339 379 796
699 601 283
833 283 739
204 484 30
636 524 424
553 148 840
370 401 466
331 473 295
559 218 376
493 262 805
111 527 106
795 171 528
422 791 915
204 750 391
444 852 222
316 406 302
92 57 632
739 840 612
385 406 671
725 543 753
477 662 289
448 889 494
297 857 741
329 10 656
665 725 590
164 190 137
803 880 243
340 421 481
369 605 195
396 504 670
659 725 39
332 713 671
34 61 944
416 176 962
403 27 826
116 289 731
834 684 1
538 729 176
881 608 976
626 708 438
338 151 540
76 545 734
871 842 71
359 776 121
649 70 134
438 734 356
132 746 536
195 687 558
157 683 688
886 724 777
596 179 244
668 620 358
51 360 184
387 774 681
722 343 741
457 359 407
539 116 935
372 499 280
318 190 930
290 847 34
207 578 325
95 792 979
119 125 999
716 806 395
372 844 276
385 488 634
643 863 344
9 339 659
739 675 542
596 87 733
67 828 39
433 264 958
129 205 276
808 117 24
870 550 584
783 304 818
846 585 410
633 563 132
708 863 102
730 521 287
591 170 899
885 593 871
780 580 505
431 612 514
17 812 460
681 584 471
700 468 787
187 530 456
103 880 898
346 197 602
818 59 651
872 777 933
830 53 499
459 873 949
892 686 94
296 651 876
782 502 314
102 276 363
506 170 566
59 500 390
253 714 817
658 271 801
125 330 283
862 297 959
874 800 172
348 800 745
188 675 59
708 266 564
817 220 102
381 818 491
747 872 684
3 700 877
395 255 797
241 575 997
490 284 421
454 99 430
648 538 653
381 640 210
660 314 78
485 375 16
488 462 95
803 527 589
225 507 267
702 637 28
79 491 593
721 655 754
499 48 600
835 283 295
702 669 989
751 864 814
821 889 146
383 851 753
629 706 67
326 499 452
617 878 678
690 103 757
307 156 184
66 473 673
691 67 565
664 431 862
411 439 209
68 478 886
222 490 62
315 286 33
773 68 993
85 468 993
187 376 598
817 600 607
407 745 535
478 780 790
484 88 679
819 152 507
431 31 456
647 764 297
705 831 506
504 293 336
875 354 67
688 617 324
723 648 441
420 401 798
182 4 325
189 435 932
613 234 281
308 815 128
731 78 546
178 438 266
586 171 156
641 330 430
193 329 992
171 347 693
572 720 435
232 65 237
702 562 865
532 350 245
325 45 634
584 418 107
140 834 980
365 382 160
286 426 313
108 119 530
818 445 9
199 309 261
207 518 412
304 414 877
167 810 795
500 273 751
520 443 375
130 708 861
135 415 266
558 418 701
747 559 235
109 638 314
384 437 818
625 827 589
621 319 264
82 819 777
718 230 834
74 243 665
13 862 903
301 292 256
836 843 736
712 224 176
853 327 31
556 407 438
246 191 990
480 110 810
133 423 322
130 262 517
444 409 650
624 147 149
109 649 231
410 691 708
279 576 587
61 493 45
633 879 593
683 658 540
579 676 313
344 775 578
428 619 516
30 790 990
373 456 506
158 622 622
50 514 183
56 830 962
34 379 610
387 770 447
271 38 774
655 138 92
674 733 498
796 399 979
352 650 54
468 626 577
631 695 538
495 171 796
745 687 845
324 260 427
174 297 753
677 360 449
432 770 618
140 499 996
489 136 635
182 753 931
394 114 939
615 571 652
464 793 622
370 316 792
480 819 253
31 284 633
200 190 41
621 288 645
675 883 751
826 566 275
236 422 563
205 436 939
783 191 1
481 289 68
138 380 397
192 420 231
575 481 681
475 451 312
100 628 215
886 413 626
180 713 414
490 786 261
390 233 8
453 469 454
295 590 638
565 88 34
441 497 411
207 286 213
98 265 402
351 123 861
170 110 31
802 783 507
108 820 240
46 508 311
671 23 635
676 815 874
830 607 864
2 70 790
340 716 399
857 150 381
443 151 674
696 647 524
869 94 240
360 675 875
403 560 856
837 671 500
41 788 283
163 553 483
109 509 248
69 134 503
879 31 866
731 95 136
267 728 441
421 405 774
157 800 322
168 264 493
617 636 934
379 126 233
237 178 713
745 781 29
540 277 204
521 125 458
483 795 906
152 340 492
171 4 615
576 549 94
650 41 446
708 695 911
685 844 945
736 859 973
286 271 910
117 211 111
277 741 977
34 87 870
157 441 955
219 190 160
633 641 117
128 521 235
718 37 325
555 391 756
485 116 117
169 639 302
260 809 495
104 330 493
248 827 920
790 484 404
697 621 925
411 398 778
48 176 669
353 551 666
871 706 645
811 795 329
39 485 992
598 673 672
177 368 702
835 559 634
66 603 225
74 348 243
794 476 655
667 542 205
814 207 703
859 471 443
155 208 416
566 86 413
359 789 915
812 599 641
179 807 309
554 888 63
432 402 286
225 865 858
695 496 257
771 281 850
515 400 928
311 227 986
299 870 260
737 701 362
319 653 467
31 541 290
872 833 990
252 273 197
830 218 109
98 708 616
636 587 545
315 58 685
52 119 644
76 574 908
247 763 369
108 512 361
385 131 841
210 52 486
358 635 576
872 300 343
161 129 673
129 172 674
249 13 310
334 140 141
502 133 601
505 487 365
681 676 819
811 875 172
760 523 200
107 239 132
19 715 182
105 571 803
462 554 270
813 334 401
871 295 257
528 430 919
213 151 465
48 485 457
514 179 852
866 815 406
251 442 50
374 489 949
262 53 525
134 256 225
796 881 890
528 110 616
465 779 922
10 165 950
573 617 274
10 730 485
132 146 932
592 75 829
797 694 450
360 133 163
552 795 469
121 554 972
768 55 798
55 880 811
303 357 154
569 852 622
500 186 447
547 78 128
11 729 970
552 606 301
682 141 518
317 255 484
884 774 977
132 59 649
626 46 762
786 98 289
176 509 137
764 109 60
557 572 596
710 68 250
828 272 439
519 27 63
809 450 615
12 204 979
329 16 223
548 850 547
59 442 527
393 877 830
41 169 262
631 829 587
662 32 204
523 831 517
145 241 335
742 25 662
95 435 366
615 734 913
21 237 389
11 251 268
331 695 730
190 179 20
727 116 905
83 662 361
242 792 442
224 637 39
83 242 778
594 295 709
645 767 800
858 783 182
568 625 380
481 39 995
709 783 193
297 678 231
438 749 492
726 96 628
754 325 817
863 396 929
604 364 289
242 540 470
821 315 324
744 297 836
592 679 159
807 531 779
456 842 896
181 232 592
63 239 532
777 300 108
261 241 214
583 827 324
96 801 104
325 107 335
428 183 372
753 78 632
551 30 414
580 112 738
341 599 242
567 94 469
379 68 719
782 870 971
68 134 682
661 387 643
79 609 266
776 380 810
37 189 326
724 45 814
158 715 312
451 293 214
391 655 2
121 767 463
722 667 333
545 666 281
469 171 987
268 779 488
31 571 356
877 40 289
689 279 901
662 403 395
295 482 511
342 441 953
708 728 556
698 420 404
501 638 803
26 347 476
283 700 635
761 345 55
681 271 643
655 785 639
659 357 96
373 743 596
191 827 873
343 752 950
695 290 566
818 172 595
357 45 224
214 282 222
322 876 958
464 553 582
646 480 523
349 505 295
536 176 335
704 202 911
77 131 583
623 22 57
65 344 799
312 166 102
262 743 568
345 798 487
750 392 187
94 824 608
169 36 240
821 717 601
822 673 813
558 861 733
694 628 377
646 664 104
754 439 136
594 16 794
455 223 68
137 254 144
307 792 273
3 189 996
693 733 671
841 290 416
713 864 805
612 864 383
288 221 910
218 681 415
53 326 507
37 398 758
592 480 590
803 319 332
273 709 926
548 280 180
170 140 34
670 128 419
163 655 148
620 604 652
844 515 127
82 321 138
860 707 592
110 526 250
338 422 830
611 543 264
179 401 745
483 706 140
819 49 993
620 773 722
514 737 687
43 308 842
250 435 919
554 352 329
462 311 5
62 805 896
875 348 319
170 578 420
502 112 599
281 443 310
606 386 360
114 676 583
174 663 971
726 440 533
311 170 209
756 272 541
592 775 845
841 726 156
467 563 210
623 228 423
532 331 251
555 594 969
491 276 310
749 200 472
716 151 423
93 573 405
733 818 860
294 403 831
476 672 183
679 762 329
450 460 533
598 489 859
709 104 942
668 354 225
800 99 667
791 167 49
453 473 73
801 498 835
424 178 72
1 298 239
752 457 163
608 397 669
25 834 698
762 485 499
247 13 356
586 183 389
567 759 749
714 137 935
141 201 17
817 436 596
730 177 255
884 742 303
267 361 627
807 867 814
569 440 923
494 798 546
505 180 8
438 64 700
846 6 736
823 19 482
660 554 251
60 889 913
468 607 784
631 214 725
480 443 843
196 442 307
80 87 47
599 808 725
185 713 191
751 734 934
801 405 626
809 681 644
300 545 6
373 290 853
805 638 30
174 532 337
407 329 486
557 866 220
230 76 330
235 615 344
716 91 146
164 410 687
727 26 968
155 803 380
684 189 369
654 869 467
260 201 434
880 604 863
611 311 420
97 210 549
555 600 843
271 696 667
313 687 693
123 795 708
146 477 234
473 525 242
324 155 949
529 424 539
799 666 89
100 486 127
854 35 903
631 588 894
680 4 198
890 742 517
846 697 683
40 180 833
869 816 561
622 209 510
695 480 918
393 872 197
72 423 448
10 7 623
318 186 511
800 242 900
735 421 164
502 119 236
520 870 306
133 358 232
24 242 242
625 229 706
9 586 653
70 591 762
234 598 58
128 616 245
758 21 451
551 629 485
552 862 349
202 595 231
124 374 849
791 437 243
275 547 392
54 809 66
690 226 839
574 734 952
590 520 605
9 188 350
644 156 210
74 754 924
232 8 257
726 714 27
684 442 985
468 110 526
578 206 915
659 205 215
699 821 915
227 840 643
432 751 548
797 699 196
95 200 317
423 626 997
431 615 259
671 757 302
232 14 264
287 348 200
143 196 294
244 212 59
554 218 894
238 528 796
780 811 978
28 385 947
490 409 395
312 387 570
442 889 152
705 325 16
574 95 181
168 362 968
722 815 121
290 505 732
148 89 513
242 147 494
662 848 382
151 162 987
105 284 962
393 866 34
769 267 64
146 785 498
465 144 537
392 206 96
591 215 218
581 53 739
494 111 789
763 703 434
66 879 158
401 154 529
446 95 812
471 375 755
640 293 295
185 11 126
83 384 144
44 756 599
72 827 543
313 145 649
194 470 248
506 133 713
830 450 200
224 588 217
696 506 532
48 871 634
509 214 746
770 19 79
450 650 489
681 574 366
301 843 586
150 185 826
840 476 646
625 811 617
137 867 63
652 712 522
363 279 515
650 473 178
619 475 639
161 13 961
429 829 481
14 490 493
849 78 117
54 439 15
470 121 505
248 600 967
136 636 30
583 738 722
840 325 279
530 508 531
818 110 280
440 553 550
565 345 830
347 596 500
198 374 810
233 277 61
241 597 541
283 468 155
136 284 629
616 254 478
685 240 356
14 709 60
397 618 473
188 612 590
322 754 981
271 775 110
215 592 314
818 117 951
267 725 437
698 328 972
262 677 401
218 344 416
560 177 349
318 439 137
64 202 182
183 585 997
354 705 901
740 217 629
763 93 148
21 870 840
341 17 426
436 692 783
37 578 986
309 367 20
850 467 717
392 817 824
571 778 705
271 265 511
280 181 121
219 738 785
332 525 706
412 607 946
390 569 565
392 531 927
441 30 663
451 228 685
135 768 859
862 576 324
609 98 126
256 735 499
390 681 737
488 504 710
547 58 173
225 813 715
744 656 951
307 63 642
24 48 874
134 317 569
180 552 865
698 149 275
43 212 881
599 570 966
337 838 112
581 801 298
402 479 969
606 133 598
505 484 931
386 31 658
578 375 876
251 575 62
442 59 670
249 718 609
139 542 661
130 205 795
557 684 588
4 44 116
253 19 164
339 279 803
711 525 422
525 142 624
257 308 905
56 880 704
251 521 591
302 81 702
552 869 261
670 258 861
450 290 439
605 753 722
360 220 286
570 320 479
366 648 257
427 814 45
166 695 478
592 652 860
559 147 371
79 424 140
473 628 765
797 770 821
613 265 721
440 119 585
616 129 875
645 598 608
24 76 741
825 861 572
771 709 14
692 485 926
615 277 164
109 815 789
209 387 894
349 462 814
39 43 360
268 527 301
689 503 765
710 420 687
883 301 737
729 703 413
278 824 399
257 11 901
135 732 255
681 110 110
344 427 426
455 563 802
374 866 873
835 858 267
230 777 394
735 362 617
317 165 731
521 76 862
110 460 551
166 248 558
326 325 856
102 836 288
730 176 673
224 856 543
296 734 298
297 71 98
550 311 58
199 345 689
147 148 323
612 207 443
150 716 193
173 181 626
81 210 954
610 221 592
704 441 643
479 236 404
747 884 630
694 712 947
355 161 934
471 140 983
728 705 285
768 730 293
12 832 636
576 651 20
789 70 557
375 257 16
717 813 589
610 595 883
472 469 845
394 436 258
284 719 308
700 380 954
618 785 778
737 569 120
504 347 277
125 404 523
67 723 713
775 286 541
579 372 41
265 885 58
255 726 158
20 432 245
398 818 557
509 559 475
456 102 61
331 705 353
876 346 861
589 645 912
689 435 392
278 525 515
496 127 597
60 622 949
8 402 120
509 260 653
440 554 833
366 204 960
285 258 916
127 507 994
313 842 73
649 426 24
281 78 809
129 76 475
60 624 284
784 593 388
179 410 985
607 626 348
581 195 667
886 149 1
407 198 551
878 1 998
435 556 709
501 82 629
733 539 811
133 770 786
150 695 865
412 634 274
731 604 590
202 453 772
158 638 409
73 156 523
340 680 900
699 815 248
517 644 774
230 393 560
20 352 941
793 588 690
232 464 254
874 599 335
519 462 514
170 52 329
774 377 989
197 12 904
867 436 516
17 21 497
218 224 765
5 562 825
699 612 384
517 486 126
326 149 626
608 754 683
556 410 362
765 451 382
361 764 643
353 313 419
40 814 229
780 91 883
467 33 366
579 413 515
285 295 245
553 50 238
122 795 243
202 253 680
243 221 114
80 876 548
705 828 211
572 434 865
791 840 622
557 440 14
757 125 185
740 150 370
518 803 985
496 858 537
578 306 468
759 426 219
844 369 441
605 329 556
686 223 232
51 624 703
340 481 884
872 874 844
202 461 256
428 619 95
643 801 754
520 255 137
379 53 151
628 602 940
519 754 89
122 245 344
299 448 460
525 76 575
873 794 243
863 327 963
199 326 8
867 781 194
179 245 412
879 469 173
425 468 824
578 324 563
293 98 159
791 98 921
430 604 898
240 736 396
83 751 205
374 782 656
370 241 612
399 777 415
441 823 856
609 665 8
676 777 528
748 179 117
88 576 367
823 160 237
878 808 273
565 15 364
764 78 607
40 645 343
577 55 112
453 888 825
319 606 86
445 201 824
119 54 941
217 678 274
330 774 546
572 329 128
403 235 204
58 442 596
435 530 299
288 78 255
3 177 692
644 199 41
463 737 513
5 223 966
488 489 444
505 352 809
380 3 102
667 96 350
99 81 466
489 78 711
154 772 499
35 40 879
323 713 601
133 38 241
286 633 844
439 122 482
566 314 703
208 629 751
510 463 390
522 376 214
789 579 652
184 136 833
140 370 326
101 323 230
744 8 427
85 630 195
174 852 576
391 860 150
760 301 2
74 633 101
113 838 406
700 144 980
701 468 785
681 198 630
244 329 232
304 69 530
275 91 617
66 570 734
600 394 997
714 357 273
384 477 886
439 776 256
771 753 918
57 530 873
332 491 427
483 681 28
409 53 908
241 2 104
881 543 580
327 503 503
752 330 956
331 663 803
179 235 620
831 865 376
324 654 713
807 38 388
873 182 168
383 448 805
259 355 727
846 294 508
787 806 468
60 884 830
396 768 765
163 154 407
429 137 76
871 736 123
622 446 979
567 56 276
541 354 290
418 867 231
184 732 933
96 878 795
653 826 425
570 200 169
365 414 91
513 296 43
612 828 144
138 280 885
715 569 450
158 568 48
95 354 489
11 70 956
178 115 172
755 198 456
468 59 110
836 251 934
493 641 865
709 495 303
884 81 799
630 364 188
249 6 890
40 595 655
710 483 714
425 3 755
315 277 872
682 7 456
393 3 662
350 868 133
747 540 360
687 373 382
680 846 11
18 298 321
553 249 841
201 271 125
321 825 702
1 54 923
69 836 478
462 78 643
510 35 852
689 308 562
814 435 932
435 69 776
543 416 769
272 266 338
373 464 926
640 613 602
220 644 686
377 298 511
547 633 159
772 678 311
27 159 311
91 806 965
298 162 929
842 352 284
445 121 597
187 615 354
114 105 338
95 47 926
774 703 318
815 330 216
26 139 507
266 448 134
891 861 116
700 778 383
348 493 767
415 865 471
219 778 680
505 820 363
631 462 247
863 86 19
758 121 453
148 314 339
889 588 22
388 197 147
119 520 382
658 880 508
884 557 951
270 414 621
39 750 178
328 193 224
413 554 993
467 854 579
730 515 990
625 348 578
2 574 596
203 236 29
30 636 488
424 343 775
884 802 528
158 398 567
650 22 471
8 37 12
565 547 570
443 1 236
232 265 991
779 326 229
274 147 343
159 762 281
104 551 142
134 54 621
427 470 581
363 34 195
643 683 995
472 329 934
390 690 111
498 650 478
525 68 237
639 412 45
659 768 815
366 740 974
384 532 468
782 619 398
323 312 124
735 391 65
860 676 985
551 402 429
671 80 549
477 95 515
635 568 705
860 315 722
179 690 289
837 750 704
302 610 176
64 179 487
880 476 471
345 434 367
72 232 92
889 253 40
698 858 109
353 60 202
729 204 989
461 423 984
694 149 359
47 832 565
349 519 824
318 590 918
677 87 625
119 767 571
571 442 225
496 138 940
184 561 942
154 482 224
282 854 656
465 752 334
480 842 904
802 672 131
538 411 832
451 146 662
857 631 675
880 361 453
262 97 587
39 236 173
560 729 350
258 290 80
630 275 694
100 440 147
218 499 964
469 403 528
615 818 895
203 338 807
16 645 815
816 1864
581 95 308
6 427 776
269 270 329
374 791 521
781 381 976
354 437 215
242 50 16
378 494 297
198 632 829
38 209 321
45 384 532
462 408 911
390 630 563
353 509 706
669 584 616
669 727 466
536 427 416
744 652 495
732 431 795
322 96 189
186 120 355
104 495 79
502 341 101
71 640 494
705 808 651
367 589 272
83 229 410
722 624 816
110 669 825
528 229 336
695 352 904
189 85 12
517 719 664
426 259 115
544 631 64
457 72 815
477 459 687
484 719 768
148 121 878
736 461 644
41 549 511
688 774 619
575 668 965
708 328 809
131 717 158
393 624 813
38 340 363
447 706 107
359 174 857
735 805 347
74 575 459
721 802 822
333 250 911
808 607 408
504 119 978
717 740 289
749 611 425
563 692 980
118 448 620
511 95 933
230 452 766
617 659 919
181 204 572
210 339 158
123 472 569
15 215 829
348 151 454
240 717 509
761 560 856
367 515 776
406 334 497
414 359 305
28 105 920
719 525 404
425 505 436
17 719 327
352 89 880
779 62 433
615 662 54
122 400 755
531 705 400
122 200 784
763 598 142
60 442 594
683 720 541
